-69,-66,4,0,-68,-70,-109,-106,-52,1,33,24,-29,-76,-13,-102,-458,-266,-559,258,953,1005,1269,-11,-1313,478,-2572,-2779,-1785,-599,-861,-1521,-2246,-2401,-2489,-1629,-2781,-2419,-700,-364
48,69,-342,225,-34,161,289,131,223,180,29,-215,-303,-111,32,-98,-78,-63,-87,-67,-88,-111,-292,-793,-1123,-1800,-3502,-3220,-400,691,1941,460,-1373,-1976,-4427,-2231,-786,-411,-1292,-1216
-2953,-1500,-2589,-1909,-1084,-2054,-2549,-2077,-158,-121,417,19,-802,-577,-257,1089,641,-728,-1996,-1724,-472,416,3100,614,-1679,625,-6104,-2362,-1667,-2902,-3806,-1230,-3020,787,-5710,-3624,-2679,-1279,-726,1026
-4952,-2467,-784,-775,-203,344,331,673,371,-514,-1159,-1337,-1129,-759,-541,-344,-1312,-410,605,1814,-21,-1997,-966,-538,-4174,338,-1544,-1419,-3378,-3534,-4765,-4186,-4740,-2010,-2392,-866,125,318,-10,12
131,195,250,93,-219,-333,-131,-95,-140,-170,-151,-112,-93,-47,-149,-488,-843,-1385,-1788,-647,1676,1710,-1264,-3476,-2028,-732,-128,-2597,-2616,-2048,-2674,-3309,-5442,-5071,-3573,-2897,-1276,-1366,632,774
486,126,-538,-563,-655,-788,-818,-998,-1067,-855,-499,-1077,-1255,-1122,1013,2498,-904,-3001,-3246,-3157,-495,-943,-108,-1773,-1467,-2729,-1660,-1838,-1437,-1179,-1662,-1367,-2286,-2145,-2084,-1528,-574,-280,-10,317
-190,-156,-89,17,-158,-811,-966,-1774,-2947,-1648,652,1697,893,-872,-560,352,-7029,620,-1224,-2877,-3190,-4730,-4540,-2149,-2839,-2477,-721,490,319,444,346,208,52,94,20,-119,-10,20,-16,22
-29,17,9,-100,-34,-25,-61,-12,-60,-63,-192,-360,-757,-1251,111,682,128,-850,-1894,-1090,-4552,109,-1957,-1625,-1405,-2959,-3093,-3783,-3152,-3539,-2223,-2910,-2976,894,-660,-419,377,105,-338,-149
-62,-399,-240,1357,-250,-235,-466,-635,-648,-820,-1104,-1748,-2259,-1968,-957,1123,1446,3210,5147,-93,-3818,-1304,-1302,-2730,-1666,-1054,-1141,-960,-1899,-1248,-83,217,-366,-1210,-4503,-3724,-1398,-346,198,185
-112,208,45,32,74,103,128,138,-27,-148,-367,-813,-1445,-2264,-2965,-1490,-358,194,-148,1360,645,591,-645,442,-3015,-2298,-331,-782,-536,-932,-1244,-1454,-1550,-1155,-1588,-1183,-1258,-1265,-831,-1004
-687,-645,-717,-518,-579,-906,-1466,-2856,-3022,-1385,-1740,-749,-253,-369,-601,-1388,-2325,-2465,-158,800,493,1118,425,-1289,-1137,767,-3274,-431,-359,-199,-933,-1151,-1374,-1495,-1403,-1591,-1377,-1337,-1423,-909
-18,-149,-264,-124,0,-37,-144,-61,1357,-30,-38,-113,-94,-185,-629,-1133,-552,-2116,-2720,-2888,-935,1779,3413,1204,-1665,-1830,-11,-2479,-2336,-792,-336,-992,-656,-1105,-1984,-3154,-3754,-3658,-3304,-1745
-608,-782,190,-2044,-2106,-145,-738,-689,-524,-1362,-724,-101,-601,-1229,-1216,-774,-1105,-1791,-1005,-49,638,434,-864,-1582,-1835,-3321,-3158,79,-364,-1061,-2809,-2405,-1582,-2862,-1243,-2131,-2642,-1154,-1048,-845
-623,-498,-322,-62,-106,45,-88,60,62,37,38,15,-81,-159,-325,-805,-1434,-1887,-2201,-1621,-1544,-2016,-2202,-1060,-504,-1074,-186,-779,-1574,-1855,205,-1648,-2628,-791,-787,-1777,-3456,-3541,-3817,-1724
-1125,-1569,-233,-3390,-4056,-83,-993,-446,-236,-664,-528,-196,-295,-773,-1078,-1303,-2028,-3037,-3074,-2300,-2677,-458,1588,1945,2437,-675,-2598,-3810,-1891,-5489,-615,-2042,-1738,-1706,-2916,-1951,-2553,101,-2108,-1468
-2559,-1390,-226,362,217,41,-72,-367,-568,-1211,-2038,-2619,-2085,-1916,-1909,-1127,-40,550,-466,-1602,-3129,-3664,-3578,-214,-794,-979,-1993,-1861,-2533,-1251,-997,284,-326,-189,-458,-1028,-810,-862,-544,-328
-624,-696,-955,-932,-970,-1107,-1746,-2808,-3214,-2031,337,742,1327,-494,-1069,-1869,-1052,-7786,-664,-628,-924,-1074,-1828,-4363,-4174,-1235,-567,199,-690,-1351,-1433,-1325,26,-728,-425,-377,-369,-105,50,-127
-176,-213,-357,-496,-596,-590,-602,-2205,-2927,-1503,-1505,-1028,-1292,440,-177,2392,-5469,371,-2681,-2816,-3396,-3242,-3834,-3035,-1416,-1927,-1206,-1660,-1109,-1158,-1098,-891,-808,-1048,-1323,-1346,-1217,-664,-243,-238
-364,-406,-330,-235,-117,-225,107,442,327,172,93,198,87,94,-734,-1192,-1400,-1769,-1879,-684,689,1731,1491,2887,3397,2355,193,426,-3348,-1714,-2383,-1852,-2959,-2180,-2720,-2446,-1965,-2558,-2351,-2272
-2173,-2164,-1708,-1790,-2027,-1722,-1030,-934,-384,27,85,358,187,202,79,-67,-261,-532,-452,-345,-70,-205,27,-310,-692,-1554,-2266,-2161,-998,267,3438,3508,-927,-821,-5317,-1625,-2397,-1206,-1806,-2848
-157,-126,-12,-25,-43,-15,-46,0,-64,-73,-100,-188,-470,-1945,-1644,-640,193,1289,468,-1295,-813,-2351,-2952,-1049,-2104,-1573,-3032,-3304,-1829,-2878,-3012,-3898,-3556,-1702,-1754,-2309,-1315,-474,4,355
267,297,297,184,98,-8,-142,-53,-151,-482,-1208,-1931,-3004,645,2538,1951,1280,-27,-913,-1736,-3699,-4129,-3077,-1333,-894,-902,-1609,-2941,-4915,-4741,-3768,-2603,-2170,-3350,130,-266,-152,88,-704,-320
